2000,0.000
2001,0.027
2002,0.037
2003,0.047
2004,0.047
2005,0.052
2006,0.068
2007,0.079
2008,0.079
2009,0.084
2010,0.084
2011,0.1
2012,0.11
2013,0.11
2014,0.115
2015,0.121
2016,0.134
2017,0.142
2018,0.157
2019,0.160
2020,0.170
2021,0.180
2022,0.189
2023,0.197
2024,0.202
2025,0.21
2026,0.218
2027,0.226
2028,0.233
2029,0.239
2030,0.247
2031,0.257
2032,0.273
2033,0.291
2034,0.309
2035,0.32
2036,0.338
2037,0.355
2038,0.371
2039,0.383
2040,0.391
2041,0.403
2042,0.414
2043,0.426
2044,0.435
2045,0.446
2046,0.456
2047,0.456
2048,0.462
2049,0.472
2050,0.477
2051,0.603
2052,0.619
2053,0.524
2054,0.524
2055,0.535
2056,0.535
2057,0.545
2058,0.556
2059,0.566
2060,0.582
2061,0.593
2062,0.614
2063,0.619
2064,0.629
2065,0.635
2066,0.645
2067,0.645
2068,0.666
2069,0.671
2070,0.677
2071,0.682
2072,0.692
2073,0.698
2074,0.713
2075,0.729
2076,0.74
2077,0.74
2078,0.74
2079,0.74
2080,0.74
2081,0.755
2082,0.755
2083,0.76
2084,0.766
2085,0.771
2086,0.776
2087,0.781
2088,0.787
2089,0.787
2090,0.792
2091,0.797
2092,0.797
2093,0.797
2094,0.802
2095,0.802
2096,0.808
2097,0.808
2098,0.808
2099,0.813
2100,0.813
2101,0.813
2102,0.813
2103,0.813
2104,0.813
2105,0.818
2106,0.813
2107,0.818
2108,0.818
2109,0.818
2110,0.813
2111,0.813
2112,0.818
2113,0.813
2114,0.818
2115,0.813
2116,0.813
2117,0.818
2118,0.808
2119,0.813
2120,0.813
2121,0.808
2122,0.808
2123,0.808
2124,0.808
2125,0.808
2126,0.802
2127,0.802
2128,0.808
2129,0.802
2130,0.802
2131,0.797
2132,0.797
2133,0.797
2134,0.792
2135,0.792
2136,0.792
2137,0.787
2138,0.787
2139,0.792
2140,0.787
2141,0.787
2142,0.781
2143,0.776
2144,0.781
2145,0.776
2146,0.776
2147,0.776
2148,0.776
2149,0.771
2150,0.766
2151,0.766
2152,0.766
2153,0.76
2154,0.76
2155,0.76
2156,0.76
2157,0.755
2158,0.755
2159,0.755
2160,0.75
2161,0.75
2162,0.745
2163,0.745
2164,0.74
2165,0.74
2166,0.745
2167,0.74
2168,0.734
2169,0.734
2170,0.729
2171,0.724
2172,0.724
2173,0.724
2174,0.724
2175,0.719
2176,0.719
2177,0.713
2178,0.713
2179,0.708
2180,0.708
2181,0.703
2182,0.703
2183,0.698
2184,0.698
2185,0.698
2186,0.692
2187,0.692
2188,0.692
2189,0.687
2190,0.682
2191,0.682
2192,0.677
2193,0.677
2194,0.671
2195,0.671
2196,0.666
2197,0.661
2198,0.656
2199,0.661
2200,0.656
2201,0.65
2202,0.65
2203,0.65
2204,0.645
2205,0.645
2206,0.64
2207,0.64
2208,0.635
2209,0.635
2210,0.624
2211,0.629
2212,0.624
2213,0.624
2214,0.619
2215,0.619
2216,0.614
2217,0.614
2218,0.608
2219,0.603
2220,0.608
2221,0.598
2222,0.598
2223,0.593
2224,0.593
2225,0.587
2226,0.587
2227,0.582
2228,0.582
2229,0.577
2230,0.577
2231,0.572
2232,0.572
2233,0.572
2234,0.561
2235,0.561
2236,0.556
2237,0.556
2238,0.551
2239,0.551
2240,0.551
2241,0.545
2242,0.54
2243,0.54
2244,0.54
2245,0.53
2246,0.53
2247,0.524
2248,0.53
2249,0.524
2250,0.519
2251,0.514
2252,0.514
2253,0.509
2254,0.503
2255,0.503
2256,0.503
2257,0.498
2258,0.498
2259,0.493
2260,0.488
2261,0.488
2262,0.483
2263,0.477
2264,0.483
2265,0.477
2266,0.477
2267,0.467
2268,0.472
2269,0.467
2270,0.467
2271,0.456
2272,0.462
2273,0.456
2274,0.451
2275,0.451
2276,0.446
2277,0.446
2278,0.441
2279,0.441
2280,0.435
2281,0.435
2282,0.43
2283,0.435
2284,0.425
2285,0.425
2286,0.425
2287,0.42
2288,0.42
2289,0.42
2290,0.409
2291,0.409
2292,0.409
2293,0.404
2294,0.409
2295,0.402
2296,0.396
2297,0.39
2298,0.386
2299,0.38
2300,0.375
