2000,0.000
2001,0.027
2002,0.037
2003,0.047
2004,0.047
2005,0.052
2006,0.068
2007,0.079
2008,0.079
2009,0.084
2010,0.084
2011,0.1
2012,0.11
2013,0.11
2014,0.115
2015,0.121
2016,0.134
2017,0.142
2018,0.157
2019,0.160
2020,0.17
2021,0.181
2022,0.193
2023,0.204
2024,0.211
2025,0.219
2026,0.226
2027,0.232
2028,0.239
2029,0.243
2030,0.25
2031,0.256
2032,0.261
2033,0.267
2034,0.273
2035,0.278
2036,0.283
2037,0.288
2038,0.299
2039,0.304
2040,0.309
2041,0.315
2042,0.32
2043,0.32
2044,0.33
2045,0.33
2046,0.33
2047,0.336
2048,0.336
2049,0.336
2050,0.336
2051,0.336
2052,0.336
2053,0.336
2054,0.336
2055,0.336
2056,0.336
2057,0.336
2058,0.336
2059,0.33
2060,0.33
2061,0.33
2062,0.33
2063,0.33
2064,0.325
2065,0.325
2066,0.325
2067,0.32
2068,0.32
2069,0.32
2070,0.315
2071,0.315
2072,0.315
2073,0.309
2074,0.309
2075,0.304
2076,0.304
2077,0.304
2078,0.299
2079,0.299
2080,0.294
2081,0.294
2082,0.294
2083,0.288
2084,0.288
2085,0.288
2086,0.283
2087,0.283
2088,0.283
2089,0.278
2090,0.278
2091,0.278
2092,0.273
2093,0.273
2094,0.273
2095,0.267
2096,0.267
2097,0.262
2098,0.262
2099,0.262
2100,0.262
2101,0.257
2102,0.257
2103,0.252
2104,0.252
2105,0.252
2106,0.247
2107,0.247
2108,0.247
2109,0.241
2110,0.241
2111,0.236
2112,0.236
2113,0.231
2114,0.231
2115,0.231
2116,0.226
2117,0.226
2118,0.22
2119,0.22
2120,0.22
2121,0.215
2122,0.21
2123,0.21
2124,0.205
2125,0.205
2126,0.199
2127,0.199
2128,0.194
2129,0.194
2130,0.199
2131,0.194
2132,0.194
2133,0.189
2134,0.189
2135,0.189
2136,0.189
2137,0.189
2138,0.189
2139,0.184
2140,0.184
2141,0.184
2142,0.178
2143,0.178
2144,0.178
2145,0.173
2146,0.173
2147,0.173
2148,0.173
2149,0.173
2150,0.168
2151,0.168
2152,0.168
2153,0.168
2154,0.168
2155,0.168
2156,0.163
2157,0.163
2158,0.157
2159,0.163
2160,0.157
2161,0.157
2162,0.152
2163,0.152
2164,0.152
2165,0.152
2166,0.152
2167,0.147
2168,0.147
2169,0.147
2170,0.142
2171,0.142
2172,0.142
2173,0.136
2174,0.136
2175,0.136
2176,0.131
2177,0.131
2178,0.126
2179,0.131
2180,0.126
2181,0.131
2182,0.131
2183,0.126
2184,0.126
2185,0.126
2186,0.126
2187,0.126
2188,0.126
2189,0.121
2190,0.121
2191,0.126
2192,0.126
2193,0.126
2194,0.121
2195,0.121
2196,0.121
2197,0.121
2198,0.121
2199,0.121
2200,0.121
2201,0.121
2202,0.121
2203,0.121
2204,0.115
2205,0.115
2206,0.115
2207,0.115
2208,0.115
2209,0.115
2210,0.115
2211,0.115
2212,0.115
2213,0.115
2214,0.115
2215,0.11
2216,0.11
2217,0.11
2218,0.11
2219,0.11
2220,0.105
2221,0.11
2222,0.11
2223,0.105
2224,0.105
2225,0.105
2226,0.105
2227,0.11
2228,0.105
2229,0.105
2230,0.105
2231,0.105
2232,0.1
2233,0.105
2234,0.1
2235,0.1
2236,0.1
2237,0.1
2238,0.094
2239,0.094
2240,0.094
2241,0.094
2242,0.094
2243,0.094
2244,0.089
2245,0.089
2246,0.094
2247,0.089
2248,0.089
2249,0.084
2250,0.089
2251,0.089
2252,0.084
2253,0.084
2254,0.084
2255,0.079
2256,0.079
2257,0.079
2258,0.079
2259,0.084
2260,0.079
2261,0.079
2262,0.079
2263,0.079
2264,0.073
2265,0.079
2266,0.079
2267,0.079
2268,0.079
2269,0.079
2270,0.079
2271,0.079
2272,0.079
2273,0.073
2274,0.073
2275,0.073
2276,0.073
2277,0.073
2278,0.073
2279,0.073
2280,0.073
2281,0.073
2282,0.073
2283,0.073
2284,0.073
2285,0.073
2286,0.073
2287,0.073
2288,0.073
2289,0.073
2290,0.073
2291,0.073
2292,0.073
2293,0.068
2294,0.069
2295,0.07
2296,0.071
2297,0.072
2298,0.072
2299,0.073
2300,0.073
