2000,0.000
2001,0.027
2002,0.037
2003,0.047
2004,0.047
2005,0.052
2006,0.068
2007,0.079
2008,0.079
2009,0.084
2010,0.084
2011,0.1
2012,0.11
2013,0.11
2014,0.115
2015,0.121
2016,0.134
2017,0.142
2018,0.157
2019,0.160
2020,0.170
2021,0.180
2022,0.184
2023,0.189
2024,0.192
2025,0.199
2026,0.21
2027,0.226
2028,0.236
2029,0.247
2030,0.257
2031,0.273
2032,0.283
2033,0.299
2034,0.31
2035,0.32
2036,0.34
2037,0.35
2038,0.37
2039,0.38
2040,0.40
2041,0.42
2042,0.44
2043,0.45
2044,0.47
2045,0.49
2046,0.50
2047,0.51
2048,0.53
2049,0.54
2050,0.56
2051,0.57
2052,0.59
2053,0.60
2054,0.62
2055,0.64
2056,0.65
2057,0.67
2058,0.68
2059,0.69
2060,0.70
2061,0.71
2062,0.72
2063,0.72
2064,0.78
2065,0.79
2066,0.79
2067,0.80
2068,0.81
2069,0.834
2070,0.85
2071,0.86
2072,0.87
2073,0.88
2074,0.89
2075,0.91
2076,0.92
2077,0.92
2078,0.94
2079,0.95
2080,0.96
2081,0.98
2082,0.98
2083,0.997
2084,1.007
2085,1.012
2086,1.023
2087,1.028
2088,1.038
2089,1.044
2090,1.054
2091,1.059
2092,1.07
2093,1.075
2094,1.08
2095,1.086
2096,1.091
2097,1.096
2098,1.101
2099,1.107
2100,1.107
2101,1.112
2102,1.117
2103,1.117
2104,1.122
2105,1.128
2106,1.12
2107,1.13
2108,1.13
2109,1.13
2110,1.13
2111,1.14
2112,1.14
2113,1.14
2114,1.14
2115,1.14
2116,1.14
2117,1.149
2118,1.149
2119,1.154
2120,1.154
2121,1.154
2122,1.154
2123,1.159
2124,1.154
2125,1.15
2126,1.15
2127,1.15
2128,1.15
2129,1.15
2130,1.15
2131,1.15
2132,1.15
2133,1.15
2134,1.15
2135,1.15
2136,1.15
2137,1.154
2138,1.15
2139,1.15
2140,1.15
2141,1.14
2142,1.14
2143,1.14
2144,1.149
2145,1.143
2146,1.149
2147,1.143
2148,1.143
2149,1.143
2150,1.138
2151,1.143
2152,1.138
2153,1.138
2154,1.133
2155,1.133
2156,1.133
2157,1.128
2158,1.128
2159,1.12
2160,1.12
2161,1.12
2162,1.11
2163,1.11
2164,1.11
2165,1.11
2166,1.11
2167,1.11
2168,1.10
2169,1.10
2170,1.10
2171,1.09
2172,1.09
2173,1.09
2174,1.09
2175,1.08
2176,1.08
2177,1.08
2178,1.08
2179,1.07
2180,1.07
2181,1.07
2182,1.07
2183,1.06
2184,1.05
2185,1.05
2186,1.05
2187,1.05
2188,1.04
2189,1.04
2190,1.04
2191,1.03
2192,1.03
2193,1.03
2194,1.02
2195,1.02
2196,1.028
2197,1.017
2198,1.017
2199,1.012
2200,1.007
2201,1.009
2202,1.009
2203,0.999
2204,0.999
2205,0.999
2206,0.989
2207,0.989
2208,0.989
2209,0.979
2210,0.979
2211,0.979
2212,0.969
2213,0.969
2214,0.959
2215,0.959
2216,0.949
2217,0.949
2218,0.939
2219,0.939
2220,0.939
2221,0.929
2222,0.929
2223,0.919
2224,0.919
2225,0.919
2226,0.909
2227,0.909
2228,0.899
2229,0.899
2230,0.899
2231,0.889
2232,0.889
2233,0.879
2234,0.879
2235,0.879
2236,0.869
2237,0.869
2238,0.859
2239,0.849
2240,0.859
2241,0.839
2242,0.839
2243,0.839
2244,0.829
2245,0.829
2246,0.819
2247,0.819
2248,0.819
2249,0.809
2250,0.809
2251,0.799
2252,0.799
2253,0.789
2254,0.789
2255,0.789
2256,0.779
2257,0.779
2258,0.769
2259,0.769
2260,0.755
2261,0.759
2262,0.759
2263,0.749
2264,0.749
2265,0.739
2266,0.729
2267,0.729
2268,0.719
2269,0.729
2270,0.719
2271,0.709
2272,0.709
2273,0.709
2274,0.709
2275,0.692
2276,0.689
2277,0.699
2278,0.689
2279,0.679
2280,0.679
2281,0.669
2282,0.669
2283,0.669
2284,0.659
2285,0.659
2286,0.659
2287,0.649
2288,0.649
2289,0.649
2290,0.639
2291,0.629
2292,0.629
2293,0.629
2294,0.629
2295,0.619
2296,0.619
2297,0.609
2298,0.619
2299,0.599
2300,0.599
