2000,0.000
2001,0.027
2002,0.037
2003,0.047
2004,0.047
2005,0.052
2006,0.068
2007,0.079
2008,0.079
2009,0.084
2010,0.084
2011,0.1
2012,0.11
2013,0.11
2014,0.115
2015,0.121
2016,0.134
2017,0.142
2018,0.157
2019,0.168
2020,0.184
2021,0.199
2022,0.211
2023,0.223
2024,0.231
2025,0.238
2026,0.245
2027,0.252
2028,0.266
2029,0.276
2030,0.29
2031,0.304
2032,0.342
2033,0.372
2034,0.393
2035,0.404
2036,0.422
2037,0.44
2038,0.462
2039,0.483
2040,0.493
2041,0.519
2042,0.54
2043,0.556
2044,0.572
2045,0.577
2046,0.585
2047,0.593
2048,0.606
2049,0.62
2050,0.635
2051,0.65
2052,0.67
2053,0.69
2054,0.70
2055,0.71
2056,0.72
2057,0.72
2058,0.73
2059,0.74
2060,0.75
2061,0.755
2062,0.755
2063,0.755
2064,0.755
2065,0.755
2066,0.755
2067,0.75
2068,0.75
2069,0.745
2070,0.74
2071,0.73
2072,0.73
2073,0.72
2074,0.72
2075,0.71
2076,0.71
2077,0.71
2078,0.70
2079,0.69
2080,0.68
2081,0.68
2082,0.67
2083,0.67
2084,0.66
2085,0.65
2086,0.65
2087,0.64
2088,0.635
2089,0.629
2090,0.619
2091,0.614
2092,0.608
2093,0.603
2094,0.598
2095,0.587
2096,0.582
2097,0.572
2098,0.566
2099,0.561
2100,0.55
2101,0.55
2102,0.54
2103,0.54
2104,0.53
2105,0.53
2106,0.52
2107,0.51
2108,0.51
2109,0.50
2110,0.50
2111,0.49
2112,0.49
2113,0.48
2114,0.48
2115,0.47
2116,0.47
2117,0.46
2118,0.46
2119,0.46
2120,0.45
2121,0.44
2122,0.44
2123,0.4
2124,0.43
2125,0.4
2126,0.4
2127,0.4
2128,0.41
2129,0.41
2130,0.40
2131,0.40
2132,0.40
2133,0.39
2134,0.39
2135,0.39
2136,0.38
2137,0.38
2138,0.37
2139,0.37
2140,0.37
2141,0.36
2142,0.35
2143,0.36
2144,0.35
2145,0.35
2146,0.34
2147,0.34
2148,0.336
2149,0.33
2150,0.33
2151,0.33
2152,0.325
2153,0.325
2154,0.32
2155,0.32
2156,0.31
2157,0.31
2158,0.30
2159,0.30
2160,0.30
2161,0.30
2162,0.30
2163,0.30
2164,0.29
2165,0.29
2166,0.29
2167,0.29
2168,0.28
2169,0.28
2170,0.28
2171,0.28
2172,0.28
2173,0.27
2174,0.27
2175,0.27
2176,0.26
2177,0.26
2178,0.26
2179,0.26
2180,0.26
2181,0.26
2182,0.25
2183,0.25
2184,0.25
2185,0.25
2186,0.25
2187,0.25
2188,0.25
2189,0.25
2190,0.25
2191,0.24
2192,0.24
2193,0.24
2194,0.24
2195,0.24
2196,0.24
2197,0.24
2198,0.24
2199,0.23
2200,0.236
2201,0.236
2202,0.236
2203,0.236
2204,0.236
2205,0.231
2206,0.231
2207,0.226
2208,0.231
2209,0.226
2210,0.226
2211,0.226
2212,0.226
2213,0.22
2214,0.22
2215,0.22
2216,0.215
2217,0.215
2218,0.215
2219,0.21
2220,0.21
2221,0.21
2222,0.20
2223,0.19
2224,0.19
2225,0.19
2226,0.19
2227,0.19
2228,0.19
2229,0.19
2230,0.18
2231,0.18
2232,0.18
2233,0.18
2234,0.18
2235,0.18
2236,0.18
2237,0.18
2238,0.18
2239,0.184
2240,0.18
2241,0.18
2242,0.18
2243,0.18
2244,0.18
2245,0.18
2246,0.18
2247,0.17
2248,0.17
2249,0.17
2250,0.17
2251,0.17
2252,0.17
2253,0.17
2254,0.17
2255,0.17
2256,0.17
2257,0.17
2258,0.17
2259,0.16
2260,0.17
2261,0.17
2262,0.16
2263,0.16
2264,0.16
2265,0.16
2266,0.16
2267,0.16
2268,0.16
2269,0.16
2270,0.16
2271,0.16
2272,0.16
2273,0.16
2274,0.15
2275,0.163
2276,0.157
2277,0.157
2278,0.157
2279,0.157
2280,0.157
2281,0.157
2282,0.157
2283,0.157
2284,0.152
2285,0.152
2286,0.152
2287,0.152
2288,0.157
2289,0.147
2290,0.147
2291,0.152
2292,0.146
2293,0.145
2294,0.144
2295,0.143
2296,0.141
2297,0.14
2298,0.139
2299,0.138
2300,0.136
