2001,7.893
2002,8.23
2003,8.567
2004,8.904
2005,9.242
2006,9.55
2007,9.475
2008,9.4
2009,9.359
2010,9.606
2011,9.854
2012,10.101
2013,10.348
2014,10.585
2015,10.764
2016,10.944
2017,11.124
2018,11.304
2019,11.513
2020,11.826
2021,12.139
2022,12.451
2023,12.764
2024,13.077
2025,13.39
2026,13.702
2027,14.015
2028,14.328
2029,14.641
2030,14.954
2031,15.303
2032,15.659
2033,16.015
2034,16.371
2035,16.727
2036,17.083
2037,17.439
2038,17.795
2039,18.151
2040,18.507
2041,18.863
2042,19.219
2043,19.643
2044,20.067
2045,20.492
2046,20.917
2047,21.341
2048,21.766
2049,22.191
2050,22.615
2051,23.042
2052,23.492
2053,23.941
2054,24.391
2055,24.841
2056,25.29
2057,25.745
2058,26.227
2059,26.709
2060,27.19
2061,27.672
2062,28.154
2063,28.636
2064,29.106
2065,29.541
2066,29.975
2067,30.41
2068,30.845
2069,31.279
2070,31.714
2071,32.148
2072,32.513
2073,32.862
2074,33.212
2075,33.562
2076,33.911
2077,34.261
2078,34.611
2079,34.961
2080,35.31
2081,35.354
2082,35.377
2083,35.399
2084,35.422
2085,35.444
2086,35.467
2087,35.489
2088,35.512
2089,35.534
2090,35.549
2091,35.427
2092,35.304
2093,35.182
2094,35.059
2095,34.936
2096,34.814
2097,34.691
2098,34.568
2099,34.446
2100,34.323
2101,34.181
2102,33.948
2103,33.715
2104,33.482
2105,33.249
2106,33.016
2107,32.783
2108,32.55
2109,32.317
2110,32.084
2111,31.851
2112,31.618
2113,31.385
2114,31.152
2115,30.919
2116,30.686
2117,30.453
2118,30.22
2119,29.987
2120,29.754
2121,29.521
2122,29.288
2123,29.055
2124,28.822
2125,28.589
2126,28.356
2127,28.123
2128,27.89
2129,27.672
2130,27.453
2131,27.235
2132,27.016
2133,26.797
2134,26.579
2135,26.36
2136,26.142
2137,25.923
2138,25.705
2139,25.486
2140,25.267
2141,25.049
2142,24.83
2143,24.612
2144,24.393
2145,24.175
2146,23.952
2147,23.714
2148,23.476
2149,23.238
2150,23
2151,22.762
2152,22.524
2153,22.286
2154,22.048
2155,21.81
2156,21.572
2157,21.334
2158,21.096
2159,20.858
2160,20.62
2161,20.382
2162,20.144
2163,19.905
2164,19.667
2165,19.429
2166,19.191
2167,18.953
2168,18.715
2169,18.477
2170,18.239
2171,18.001
2172,17.763
2173,17.525
2174,17.287
2175,17.049
2176,16.811
2177,16.573
2178,16.335
2179,16.097
2180,15.859
2181,15.621
2182,15.383
2183,15.145
2184,14.907
2185,14.669
2186,14.431
2187,14.193
2188,13.967
2189,13.795
2190,13.623
2191,13.451
2192,13.279
2193,13.108
2194,12.936
2195,12.764
2196,12.592
2197,12.357
2198,12.106
2199,11.855
2200,11.604
2201,11.353
2202,11.102
2203,10.851
2204,10.6
2205,10.349
2206,10.098
2207,9.847
2208,9.596
2209,9.345
2210,9.094
2211,8.843
2212,8.592
2213,8.341
2214,8.09
2215,7.839
2216,7.588
2217,7.337
2218,7.086
2219,6.835
2220,6.583
2221,6.332
2222,6.081
2223,5.83
2224,5.579
2225,5.328
2226,5.081
2227,4.861
2228,4.641
2229,4.421
2230,4.201
2231,3.981
2232,3.761
2233,3.541
2234,3.321
2235,3.101
2236,2.881
2237,2.661
2238,2.441
2239,2.221
2240,2.001
2241,1.781
2242,1.561
2243,1.341
2244,1.121
2245,0.901
2246,0.681
2247,0.461
2248,0.241
2249,0.021
2250,0.010
2251,0.009
2252,0.006
2253,0.006
2254,0.000
2255,0.000
2256,0.000
2257,0.000
2258,0.000
2259,0.000
2260,0.000
2261,0.000
2262,0.000
2263,0.000
2264,0.000
2265,0.000
2266,0.000
2267,0.000
2268,0.000
2269,0.000
2270,0.000
2271,0.000
2272,0.000
2273,0.000
2274,0.000
2275,0.000
2276,0.000
2277,0.000
2278,0.000
2279,0.000
2280,0.000
2281,0.000
2282,0.000
2283,0.000
2284,0.000
2285,0.000
2286,0.000
2287,0.000
2288,0.000
2289,0.000
2290,0.000
2291,0.000
2292,0.000
2293,0.000
2294,0.000
2295,0.000
2296,0.000
2297,0.000
2298,0.000
2299,0.000
2300,0.000
