2000,0.000
2001,0.027
2002,0.04
2003,0.053
2004,0.06
2005,0.066
2006,0.072
2007,0.078
2008,0.085
2009,0.091
2010,0.098
2011,0.105
2012,0.111
2013,0.118
2014,0.125
2015,0.132
2016,0.14
2017,0.148
2018,0.157
2019,0.165
2020,0.173
2021,0.182
2022,0.19
2023,0.198
2024,0.21
2025,0.222
2026,0.234
2027,0.246
2028,0.258
2029,0.27
2030,0.283
2031,0.296
2032,0.309
2033,0.32
2034,0.331
2035,0.341
2036,0.352
2037,0.365
2038,0.378
2039,0.391
2040,0.411
2041,0.423
2042,0.435
2043,0.455
2044,0.475
2045,0.487
2046,0.498
2047,0.509
2048,0.526
2049,0.542
2050,0.558
2051,0.573
2052,0.588
2053,0.608
2054,0.628
2055,0.645
2056,0.663
2057,0.68
2058,0.697
2059,0.715
2060,0.732
2061,0.757
2062,0.784
2063,0.811
2064,0.838
2065,0.858
2066,0.878
2067,0.898
2068,0.918
2069,0.938
2070,0.958
2071,0.978
2072,0.998
2073,1.018
2074,1.038
2075,1.058
2076,1.081
2077,1.106
2078,1.13
2079,1.154
2080,1.178
2081,1.203
2082,1.227
2083,1.251
2084,1.275
2085,1.299
2086,1.324
2087,1.348
2088,1.372
2089,1.396
2090,1.421
2091,1.445
2092,1.469
2093,1.494
2094,1.518
2095,1.542
2096,1.566
2097,1.591
2098,1.617
2099,1.643
2100,1.67
2101,1.696
2102,1.723
2103,1.75
2104,1.776
2105,1.803
2106,1.829
2107,1.852
2108,1.875
2109,1.898
2110,1.921
2111,1.943
2112,1.966
2113,1.989
2114,2.012
2115,2.035
2116,2.057
2117,2.08
2118,2.098
2119,2.115
2120,2.133
2121,2.15
2122,2.167
2123,2.185
2124,2.199
2125,2.213
2126,2.227
2127,2.241
2128,2.255
2129,2.269
2130,2.282
2131,2.291
2132,2.3
2133,2.309
2134,2.318
2135,2.327
2136,2.335
2137,2.344
2138,2.35
2139,2.356
2140,2.363
2141,2.369
2142,2.375
2143,2.381
2144,2.385
2145,2.39
2146,2.394
2147,2.398
2148,2.403
2149,2.407
2150,2.407
2151,2.407
2152,2.407
2153,2.407
2154,2.408
2155,2.409
2156,2.41
2157,2.411
2158,2.412
2159,2.413
2160,2.41
2161,2.408
2162,2.406
2163,2.403
2164,2.401
2165,2.399
2166,2.396
2167,2.389
2168,2.383
2169,2.376
2170,2.369
2171,2.363
2172,2.356
2173,2.349
2174,2.343
2175,2.337
2176,2.331
2177,2.325
2178,2.319
2179,2.313
2180,2.304
2181,2.296
2182,2.287
2183,2.279
2184,2.27
2185,2.262
2186,2.253
2187,2.245
2188,2.236
2189,2.228
2190,2.219
2191,2.211
2192,2.202
2193,2.194
2194,2.185
2195,2.177
2196,2.165
2197,2.154
2198,2.142
2199,2.131
2200,2.119
2201,2.108
2202,2.097
2203,2.085
2204,2.074
2205,2.062
2206,2.051
2207,2.039
2208,2.028
2209,2.016
2210,2.005
2211,1.994
2212,1.982
2213,1.971
2214,1.959
2215,1.948
2216,1.936
2217,1.925
2218,1.914
2219,1.902
2220,1.891
2221,1.879
2222,1.868
2223,1.856
2224,1.845
2225,1.833
2226,1.822
2227,1.81
2228,1.797
2229,1.784
2230,1.771
2231,1.758
2232,1.745
2233,1.732
2234,1.719
2235,1.706
2236,1.693
2237,1.68
2238,1.667
2239,1.654
2240,1.645
2241,1.638
2242,1.63
2243,1.622
2244,1.614
2245,1.607
2246,1.598
2247,1.581
2248,1.564
2249,1.548
2250,1.531
2251,1.515
2252,1.504
2253,1.494
2254,1.483
2255,1.473
2256,1.463
2257,1.452
2258,1.443
2259,1.433
2260,1.424
2261,1.414
2262,1.405
2263,1.394
2264,1.384
2265,1.373
2266,1.363
2267,1.352
2268,1.339
2269,1.326
2270,1.313
2271,1.3
2272,1.287
2273,1.274
2274,1.266
2275,1.259
2276,1.251
2277,1.243
2278,1.235
2279,1.227
2280,1.218
2281,1.21
2282,1.201
2283,1.192
2284,1.183
2285,1.174
2286,1.165
2287,1.156
2288,1.147
2289,1.138
2290,1.128
2291,1.119
2292,1.11
2293,1.1
2294,1.092
2295,1.083
2296,1.074
2297,1.066
2298,1.057
2299,1.048
2300,1.039
